id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40235864,South First Suite In The Heart Of Austin,309991455,J,,78704,30.25356,-97.75357,Private room,45,2,0,,,1,0,0,
40251515,1300 sq ft 2 BR home in Central Austin w/Huge Yard,37326330,Sarah,,78731,30.33061,-97.75301,Entire home/apt,151,14,17,2021-04-30,0.61,1,188,2,
40255422,WanderJaunt | Soren | 1BR | South Congress,104309976,WanderJaunt,,78745,30.21014,-97.77432,Entire home/apt,218,1,38,2022-03-08,1.39,194,16,24,
40256442,WanderJaunt | Salle | Studio | The Domain,104309976,WanderJaunt,,78758,30.40396,-97.71926,Entire home/apt,196,1,26,2022-02-22,0.97,194,63,14,
40257435,"MODERN & LUXURY STAY in Austin, Mins to Downtown!",308040010,Cosmic,,78702,30.26966,-97.71804,Entire home/apt,196,2,126,2022-03-10,4.52,1,116,66,
40258967,Greenbelt Retreat Room,170465200,Welcome,,78749,30.20431,-97.84437,Private room,100,7,0,,,18,0,0,
40263908,Cozy Austin Experience,311013946,Sirr,,78724,30.26092,-97.58889,Private room,100,1,3,2019-12-08,0.11,1,0,0,
40304776,WanderJaunt | Shoemaker | 1BR | The Domain,104309976,WanderJaunt,,78758,30.40451,-97.71928,Entire home/apt,134,1,43,2021-12-24,1.50,194,77,22,
40306829,WanderJaunt | Ferris | 2BR | The Domain,104309976,WanderJaunt,,78758,30.40254,-97.7208,Entire home/apt,246,1,72,2022-03-09,2.57,194,61,31,
40310221,WanderJaunt | Median | Studio | The Domain,104309976,WanderJaunt,,78758,30.40283,-97.71954,Entire home/apt,219,1,33,2022-02-06,1.19,194,85,15,
40321884,Heron Guest Room,311156530,Reza,,78734,30.35676,-97.95211,Entire home/apt,80,2,113,2022-03-09,4.10,1,151,45,
40325960,Explore downtown parks-sites! Swimming spots,95139463,Felicity,,78705,30.28535,-97.74926,Entire home/apt,250,2,119,2022-02-26,4.32,12,150,47,
40352905,Eclectic Boho South Austin Home (Sleeps 4-6),117550839,Copeland,,78745,30.21687,-97.80338,Entire home/apt,272,2,13,2022-03-08,0.49,1,271,3,
40365068,"Tiny Home Sleeping, Big Heart Living!",39663481,David,,78704,30.23471,-97.78697,Entire home/apt,144,1,234,2022-03-09,8.55,2,156,134,
40380988,Gorgeous 1x1 South Lamar Luxury Condo,19302861,Tony,,78704,30.24589,-97.78127,Entire home/apt,59,1,2,2019-12-15,0.07,1,0,0,
40394734,"Hip, light 2-bdrm house - 15 mins from downtown!",25218359,Fabienne,,78753,30.38694,-97.67072,Entire home/apt,395,2,10,2022-02-22,0.69,1,16,9,
40403519,Min 30 days Austin Parking Home Office Kitchen 10,49009585,Roopa,,78717,30.49027,-97.78873,Private room,32,30,10,2021-04-01,0.35,9,28,1,
40403755,Cozy apartment in a beautiful area.,224936351,Anastasia,,78729,30.46798,-97.788,Private room,50,1,2,2020-01-25,0.07,1,0,0,
40421389,★ATX Paradise l Heated Private Pool l Sleep 19★,169758891,Valerie,,78737,30.2178,-97.96844,Entire home/apt,367,1,66,2022-03-06,2.40,17,322,25,
40422749,Beautiful charming downtown home!,15852759,Prashant,,78701,30.27223,-97.74807,Entire home/apt,828,4,24,2022-03-06,0.90,2,140,16,
40465636,Beautiful private cozy guest unit apt in downtown,15852759,Prashant,,78701,30.27373,-97.74812,Entire home/apt,159,4,19,2021-12-05,0.72,2,158,16,
40470069,Northeast Sailfish,308753356,Alison,,78724,30.29987,-97.64189,Private room,50,1,2,2020-02-17,0.07,2,0,0,
40470352,"Boutique, historical downtown Victorian",440126,Amanda,,78702,30.2589,-97.73565,Entire home/apt,1914,3,14,2022-03-07,0.54,2,97,11,
40488053,Comfy Private Room 1 Bath - Central S. Austin,313397055,George,,78741,30.22517,-97.72118,Private room,144,1,31,2021-12-10,1.14,2,0,8,
40500492,Shady Utopia | Heated Pool l Professional cleaning,169758891,Valerie,,78737,30.21642,-97.96693,Entire home/apt,422,1,56,2022-02-13,2.03,17,334,25,
40509092,Marbou - Private Entrance; Close to SoCo/Downtown,5027376,Cedric,,78704,30.23136,-97.76541,Private room,49,1,9,2020-03-16,0.33,1,0,0,
40512324,"Awesome 2BD/1Bath in Austin, TX!",38475961,Jessica,,78704,30.23965,-97.78619,Entire home/apt,135,2,1,2019-12-24,0.04,2,0,0,
40536953,Sonder at The Catherine | Studio Apartment w/ Balcony,219500569,Sonder (Austin),,78704,30.25903,-97.74915,Entire home/apt,394,2,20,2022-02-11,0.74,30,287,12,
40559179,Modern PRIVATE room and Bathroom in TECH RIDGE,190902851,Kim,,78753,30.40164,-97.65364,Private room,80,1,0,,,1,0,0,
40561326,Adorable 6th Street Bungalow,17742819,Kay,,78703,30.27382,-97.76165,Entire home/apt,295,2,14,2022-01-25,0.81,1,264,12,
40563344,ATX Cottage: private retreat in South Austin,51451293,Patrick,,78749,30.20453,-97.83713,Entire home/apt,160,30,2,2021-12-20,0.22,1,258,2,
40802782,WanderJaunt | Walker | Studio | The Domain,104309976,WanderJaunt,,78758,30.40382,-97.7227,Entire home/apt,174,1,41,2022-03-09,1.51,194,78,24,
40804469,WanderJaunt | Palmito | 1BR | The Domain,104309976,WanderJaunt,,78758,30.40489,-97.71972,Entire home/apt,192,1,46,2022-03-10,1.70,194,30,22,
40805997,Remodeled S Austin Getaway-Sleeps 11! 15 min to DT,50690816,Joey,,78745,30.20186,-97.78998,Entire home/apt,328,2,0,,,1,0,0,
40847528,Modern Elegance Private Serene w/Stunning View,183908452,Elizabeth,,78730,30.3786,-97.82181,Entire home/apt,2800,2,6,2021-10-25,0.27,1,363,4,
40867429,Sunshine,316201345,Wulf,,78717,30.48051,-97.7678,Private room,89,14,2,2020-11-30,0.12,2,0,0,
40875889,SXSW-Private bedroom & bath -N. Central Condo,81751312,Heather,,78757,30.36165,-97.71973,Private room,95,7,8,2022-03-22,0.29,1,26,5,
40891891,Luxury Escape,62299933,Hannah,,78741,30.23007,-97.71845,Entire home/apt,250,3,2,2020-01-02,0.07,1,0,0,
40899017,Guest Room in SoCo House - for short term renter,728636,Collin,,78745,30.21329,-97.76559,Private room,49,3,1,2020-01-04,0.04,2,0,0,
40900156,Château Paris-Brest near Downtown Austin,71280644,Vi,,78702,30.27435,-97.7203,Entire home/apt,1879,2,33,2022-02-28,1.32,9,314,26,
40937364,Quintessential Austin Home,756569,Yvonne,,78744,30.17693,-97.76483,Entire home/apt,182,1,174,2022-01-09,6.46,1,301,58,
40942081,Downtown/Whole Foods HQ - 2BR - Walk to Work Suite,11915652,Roel,,78703,30.27323,-97.75434,Entire home/apt,499,3,41,2022-02-28,1.93,3,151,25,
40944891,Can't beat our 2 BEDROOM PRESIDENTIAL SUITE at Wyndham Austin with a rooftop pool overlooking the city lights!,67375456,ResortShare,,78701,30.27164,-97.74757,Entire home/apt,514,1,2,2020-08-28,0.08,4,317,0,
40945856,Downtown Austin Modern in Iconic Travis Heights,3889374,Stacy,,78704,30.24673,-97.74244,Entire home/apt,990,7,2,2021-03-22,0.15,1,289,1,
40980490,Classic Austin Charm | Bungalow | SOCO,52421414,Rodney,,78704,30.24692,-97.74871,Entire home/apt,400,30,8,2022-02-03,0.34,2,153,6,
40994620,"Rad Room, Great Location!",169437892,Bri,,78733,30.34004,-97.86634,Private room,28,1,11,2020-01-29,0.40,1,0,0,
41003773,"Luxury 2BR at Wyndham Austin Resort in Austin, TX",246225955,Michael,,78701,30.27164,-97.74757,Entire home/apt,276,2,9,2022-02-24,0.37,4,23,6,
41007562,Maison de ATX,98305442,Travis,,78744,30.16461,-97.76935,Entire home/apt,119,2,42,2020-10-23,1.53,1,0,0,
41007718,Cozy Casita in North Central Austin,13008910,Alexandra,,78758,30.35794,-97.70672,Entire home/apt,65,2,5,2020-02-16,0.18,1,0,0,
41028923,Funky updated 2/2.5 condo in the ❤️ of Austin,3003303,Elisa,,78703,30.2749,-97.76192,Entire home/apt,195,28,4,2021-11-22,0.23,1,283,3,
41030817,Bright + Stylish Downtown Loft | East 6th Street,88769927,Jason,,78702,30.26459,-97.73236,Entire home/apt,69,1,217,2022-03-09,8.03,9,292,83,
41034032,"Sleek Condo, Self-Checkin, Washer/Dryer inside, A+",744383,William,,78757,30.35434,-97.73484,Entire home/apt,114,30,13,2022-02-28,0.49,3,246,6,
41059273,"Private Room, Convenient Location, Free Wifi",51809476,Dao,,78758,30.35541,-97.71488,Private room,36,28,2,2021-07-10,0.08,9,0,1,
41064875,SXSW Modern Staycation House,125094295,Laura,,78745,30.20396,-97.77698,Entire home/apt,852,1,46,2022-02-20,1.79,2,320,25,
41082095,"Private Room, Bath close to Downtown & Airport",185317059,Anisha,,78744,30.20003,-97.7042,Private room,50,1,4,2020-03-08,0.15,3,0,0,
41102834,"Cool Guest House | Near Downtown, UT | ACL | Parks",39562007,Dexter,,78722,30.28993,-97.72169,Entire home/apt,126,2,41,2022-03-12,1.60,1,34,20,
41105919,"Dog-friendly, two story condo w/deck and outdoor dining area -near downtown",201127651,Vacasa Texas,,78752,30.33903,-97.71454,Entire home/apt,242,2,16,2022-02-21,0.62,2,365,12,
41130108,Château Paris-Brest Main House near Dowtown Austin,71280644,Vi,,78702,30.27497,-97.71863,Entire home/apt,2000,3,1,2020-10-18,0.06,9,0,0,
41130802,Austin 1BR Prime 8th St. W/Rooftop Pool/Hot tub,303719667,Ash,,78701,30.27126,-97.7466,Entire home/apt,799,3,0,,,2,6,0,
41131785,Austin 2BR 8th Street Prime Dwntn w/rooftop pool,303719667,Ash,,78701,30.27056,-97.74729,Entire home/apt,799,5,0,,,2,5,0,
41144459,great grg apt minutes from UT campus/downtown,5180945,Lani,,78702,30.27616,-97.72895,Entire home/apt,200,1,8,2020-03-11,0.30,1,0,0,
41167666,"Modern 2/2 with King Size, Rooftop Pool, Gym",5059228,Haley And Raul,,78745,30.21663,-97.76601,Entire home/apt,242,180,1,2022-02-14,1,3,39,1,
40595519,Quiet condo in safe neighborhood,73751561,Alison,,78756,30.32169,-97.7422,Entire home/apt,125,21,12,2022-03-05,0.48,1,146,10,
40612806,2 Bed/Bath room available Wyndham AUS  @ New Year,314710191,Niharika,,78701,30.27067,-97.74707,Private room,250,3,0,,,2,0,0,
40618331,Chic 1 Bedroom Luxury Suite -  Wyndham Austin,5805679,Laurence,,78701,30.27247,-97.74812,Entire home/apt,265,4,0,,,1,0,0,
40620766,Newly Built Modern  Pied-à-Terre,8282468,John,,78723,30.29928,-97.69793,Entire home/apt,504,5,1,2020-01-02,0.04,2,75,0,
40639740,☼Apple ☼ Seaton Medical ☼ Domain ☼ Extended Stay ☼,7941298,Chris,,78727,30.4385,-97.75234,Entire home/apt,140,2,20,2022-02-06,0.74,1,282,14,
40641330,Master Suite close to Downtown.,185317059,Anisha,,78744,30.19544,-97.73174,Private room,60,1,5,2021-06-13,0.19,3,0,1,
40661710,Private Room close to Austin Downtown,185317059,Anisha,,78744,30.1972,-97.73186,Private room,41,1,0,,,3,0,0,
40675868,Beautiful Eastside Home,5124147,Marisa,,78724,30.30803,-97.65246,Entire home/apt,324,2,83,2022-03-08,3.26,1,328,44,
40676432,Private Room in Cozy East Side Bungalow,233892049,Alice,,78702,30.24997,-97.72213,Private room,50,1,0,,,3,0,0,
40678249,Sunny 2-bedroom studio in the heart of Zilker,4704158,Matt & Ali,,78704,30.25968,-97.76606,Entire home/apt,299,5,20,2020-03-07,0.73,1,8,0,
40696141,1 Bedroom Luxury Studio @ Wyndham Austin,314710191,Niharika,,78701,30.27199,-97.74862,Private room,200,3,0,,,2,0,0,
40708207,Cute Bedroom in South ATX,12211296,Jenalys,,78745,30.20473,-97.7921,Private room,80,1,16,2022-02-28,0.60,3,146,13,
40710432,We Discount For Longer Stays And Groups of 10+,129331351,Tom,,78744,30.19841,-97.72737,Entire home/apt,486,2,4,2020-09-05,0.15,4,160,0,
40710714,Central Condo Room w/ free parking,31811541,Gabriel,,78752,30.32759,-97.71702,Private room,78,3,10,2022-03-07,0.38,2,47,4,
40732048,"Sunshine place is very clean, quiet & close tostor",316201345,Wulf,,78717,30.48206,-97.768,Private room,150,14,1,2020-01-01,0.04,2,0,0,
40742580,Live less than 60 seconds away from the domain!,257311552,Blanche,,78758,30.4032,-97.7141,Entire home/apt,55,1,1,2019-12-23,0.04,1,0,0,
40755013,Enormous Private Entry Room Central,38455524,Jila,,78731,30.3272,-97.76192,Entire home/apt,55,3,36,2022-02-18,1.42,1,321,18,
40755700,Downtown Austin Studio Sleeps 4 Rooftop Pool!,108430,Ligia,,78701,30.27118,-97.74874,Entire home/apt,200,1,1,2020-03-06,0.04,1,0,0,
40755772,"Stylish SoCo apartment w/ pool, close to downtown",316196758,Lynn,,78704,30.25429,-97.74681,Entire home/apt,720,1,10,2021-10-25,0.38,1,28,4,
40761922,🪴Artsy Bungalow| Large Deck | Walk to Eateries,7270902,Meshelle,,78702,30.25521,-97.72271,Entire home/apt,333,1,104,2022-02-21,3.96,18,175,62,
40786007,"Modern, Airy Hyde Park Gem for SXSW",1710850,Tanner,,78751,30.31389,-97.72167,Entire home/apt,400,4,0,,,1,0,0,
40786965,Modern Cabin Retreat | Pool/Fresh Eggs/85 acre,28477574,Scott,,78737,30.20051,-97.93841,Entire home/apt,150,2,214,2022-03-10,7.84,2,106,97,
41179263,Modern Hyde Park Cabana - Pool & Hot Tub,322832318,Lauren,,78751,30.30765,-97.71874,Entire home/apt,250,2,1,2020-02-16,0.04,1,0,0,
41196472,Rambouillet - Private Room near Downtown Austin,71280644,Vi,,78702,30.27616,-97.71914,Private room,120,1,0,,,9,0,0,
41211499,Downtown Retreat @ Casa Nueces IV,140665257,Priya,,78701,30.27967,-97.74494,Entire home/apt,189,1,91,2022-03-04,3.49,4,86,63,
41213255,Unique A Frame in Hill Country of Austin,316964548,Diana,,78734,30.37397,-97.91763,Entire home/apt,72,2,1,2020-01-12,0.04,1,0,0,
41214714,Spacious 2Br/2Bth-Downtown View-In Heart of Austin,293668799,Rigo,,78704,30.25645,-97.74695,Entire home/apt,491,2,2,2020-02-23,0.08,1,0,0,
41218814,Paris - Private Room near Downtown Austin,71280644,Vi,,78702,30.27426,-97.72001,Private room,120,1,0,,,9,0,0,
41229681,WanderJaunt | Ellie | 1BR | East Riverside,104309976,WanderJaunt,,78741,30.24216,-97.72457,Entire home/apt,188,1,47,2022-03-06,1.78,194,86,28,
41233547,"Spacious, Modern Oasis in Hip, Urban East Austin",12147251,Nicole,,78721,30.27148,-97.69668,Entire home/apt,450,3,5,2021-10-25,0.21,1,354,2,
41234752,Montopolis Views,4543072,Jennifer,,78741,30.24242,-97.69109,Entire home/apt,120,28,1,2021-10-25,0.19,1,95,1,
41235683,"Treehouse Patio, Near Rainey St/Cesar Chavez/Lake",66102699,Rimpi And Gagan,,78741,30.24564,-97.73271,Entire home/apt,559,3,16,2022-03-10,0.64,2,53,11,
41236364,WanderJaunt | Dinsdale | 2BR | East Riverside,104309976,WanderJaunt,,78741,30.24041,-97.72418,Entire home/apt,267,1,46,2021-12-15,1.74,194,92,23,
41241309,"Industrial Style Studio- Austin, Texas",194564834,Ashley,,78701,30.2719,-97.74668,Entire home/apt,174,2,1,2020-08-28,0.05,1,0,0,
41242072,Cozy private apartment in Central Austin.,206526472,Julie,,78757,30.3388,-97.73221,Entire home/apt,86,2,82,2022-03-10,3.16,1,103,50,
41248563,Private Bedroom In Desirable Tarrytown House.,91724497,James,,78703,30.29164,-97.76239,Private room,20,60,0,,,1,0,0,
41255598,Austin artists sunny 2/2 home 5 mins from downtown,50472607,Madison,,78741,30.24191,-97.73137,Entire home/apt,150,2,4,2020-03-19,0.15,1,0,0,
41263798,Mats Pad - Close to Rainey Street,118565935,Renters Club,,78702,30.25767,-97.73567,Entire home/apt,2923,1,48,2022-03-06,1.90,74,329,21,
41276601,"CENTRAL ATX, MINUTS TO DT & UT, KING BEDS, 16+ PPL",324174367,Rita,,78751,30.29617,-97.72113,Entire home/apt,243,1,80,2022-01-23,3.17,1,286,49,
41288109,Château Paris-Brest BH near Downtown Austin,71280644,Vi,,78702,30.2747,-97.72086,Entire home/apt,900,1,0,,,9,0,0,
41292414,Steve McQueen Penthouse - You are the King of Cool,73424847,Frank,,78751,30.30438,-97.72208,Entire home/apt,529,2,61,2022-02-26,2.43,2,322,32,
41313153,Spacious Modern Eastside House - Perfect for SXSW!,111351901,Dylan,,78702,30.27102,-97.72946,Entire home/apt,1650,2,0,,,1,365,0,
41315877,Private Bedroom in Eastside House near downtown,319757635,Gabriella,,78702,30.27373,-97.72413,Private room,170,1,32,2022-02-13,1.22,2,65,20,
41453949,WanderJaunt | Milam | 1BR | East Riverside,104309976,WanderJaunt,,78741,30.2425,-97.72308,Entire home/apt,208,1,38,2022-02-27,1.46,194,88,19,
41454096,Extraordinary House in the Heart of East Austin,18589253,Will,,78702,30.2638,-97.7195,Entire home/apt,499,3,1,2021-08-28,0.15,2,74,1,
41454119,East Side Oasis|Walk to 6th Street,16678091,Elizabeth,,78702,30.26498,-97.71349,Entire home/apt,100,28,0,,,1,45,0,
41455324,Spacious Renovated Home close to Downtown Austin,326227374,Reagan,,78744,30.19862,-97.72865,Entire home/apt,175,3,0,,,1,0,0,
41456573,☆Cozy East Side Cottage-Minutes to Downtown Austin,7567467,Chalu,,78702,30.27911,-97.71662,Entire home/apt,125,30,8,2022-02-02,0.33,12,1,6,
41459282,WanderJaunt | Braune | 1BR | East Riverside,104309976,WanderJaunt,,78741,30.24051,-97.72436,Entire home/apt,230,1,25,2022-02-05,0.96,194,87,13,
41459322,"Spacious home with no carpet,  lots of room,",153290850,Abie,,78758,30.36907,-97.70695,Shared room,48,2,1,2021-07-29,0.12,1,0,1,
41460152,Spacious Crestview House close to everything!,10374845,Jason,,78757,30.3392,-97.72293,Entire home/apt,250,31,4,2021-05-28,0.25,1,250,2,
41460272,Comfy Master Room(1)  Near Downtown Austin&Airport,5834228,Leo,,78744,30.19953,-97.69447,Private room,60,1,111,2022-03-15,4.12,16,13,55,
41460275,Comfy Room (2) Near Downtown Austin and Airport,5834228,Leo,,78744,30.2015,-97.69243,Private room,52,1,128,2022-03-27,4.76,16,13,68,
41460276,Comfy Room (3) Near Downtown Austin and Airport,5834228,Leo,,78744,30.20095,-97.69259,Private room,52,1,130,2022-03-17,4.86,16,13,68,
41477778,"E. Austin Modern Retreat, Walk to Rainey & Dwntwn!",542929,Krista,,78702,30.25303,-97.72166,Entire home/apt,639,3,16,2021-10-24,0.62,1,16,7,
41498970,5 min DT/E Austin/Rainey/S Congress | 2 min River,5020101,Jason,,78741,30.24026,-97.73211,Entire home/apt,1411,2,26,2022-02-20,1.05,1,58,21,
41503537,Beautiful and Spacious 1BR/1 Bath Apartment,326781313,Pamela,,78758,30.3979,-97.72292,Entire home/apt,175,2,0,,,1,0,0,
41511557,Super Spacious Home in the Middle of Everything,25405315,Daniel,,78741,30.22491,-97.69363,Entire home/apt,610,1,56,2022-03-07,2.29,2,250,40,
41532620,"COZY 1BR, 1Bath Apt. 15 mins from Downtown",3474733,Su,,78736,30.23129,-97.88313,Entire home/apt,75,3,4,2020-03-26,0.15,1,0,0,
41534041,SXSW.Industrial chic 2br/2ba Apartment.Downtown,17937989,Cristobal,,78701,30.2669,-97.74627,Entire home/apt,600,3,0,,,1,0,0,
41535633,"Sunny, simple oasis 15 min from Downtown",17831493,Heaven,,78721,30.27341,-97.67938,Private room,65,1,2,2020-01-19,0.07,1,0,0,
41553184,Lake Austin Waterfront with Volleyball and Kayaks,29133319,Shelly,,78732,30.32816,-97.92944,Entire home/apt,359,2,67,2022-03-08,2.71,1,271,52,
41558251,Airy 3 Bdrm House near Mueller,8584436,Elizabeth,,78723,30.30947,-97.69116,Entire home/apt,140,6,1,2020-02-24,0.04,1,43,0,
41564633,"Cool Club Wyndham Austin, 2 Bedroom Deluxe Suite",194953121,Christian,,78701,30.27276,-97.74789,Entire home/apt,623,2,0,,,48,8,0,
41564642,"Club Wyndham Austin, 2 Bedroom Presidential Suite",194953121,Christian,,78701,30.27061,-97.74777,Entire home/apt,623,2,0,,,48,0,0,
41565055,"Club Wyndham Austin, Texas, 2 Bedroom Deluxe Suite",194953121,Christian,,78701,30.2707,-97.74853,Entire home/apt,623,2,0,,,48,4,0,
41565969,Carhaix - Private Room near Downtown Austin,71280644,Vi,,78702,30.27401,-97.71999,Private room,225,1,0,,,9,0,0,
41566596,Brest - Private Room near Downtown Austin,71280644,Vi,,78702,30.27428,-97.71933,Private room,225,1,0,,,9,0,0,
41591950,Contemporary + ❤  Austin |4 BD|Mins to DT,120567716,Elizabeth,,78723,30.30337,-97.68794,Entire home/apt,502,4,39,2022-03-07,1.59,3,24,23,
41593101,Mid-Century Modern in the Middle of it All 2/1,11063837,Carrie,,78704,30.23789,-97.7677,Entire home/apt,110,2,12,2021-10-10,0.47,4,0,5,
41617857,King Sized One Bedroom Near Shoal Creek Trail that Includes Private Parking,326151129,Austin - Austin Vacay,,78703,30.30753,-97.75404,Entire home/apt,87,1,118,2022-02-28,4.56,3,346,62,
41618046,"Bouldin Creek Beauty - Best Locale in S Austin! Walk to SoCo, S 1st, Lamar",109638288,Vacasa Texas,,78704,30.24416,-97.764,Entire home/apt,352,2,2,2021-07-18,0.22,82,361,2,
41324926,Private room and bath in clean nice home,34223871,Andrea Gladys,,78744,30.18606,-97.69309,Private room,60,1,6,2022-02-20,0.63,2,82,6,
41327889,Tinténiac - Private Room near Downtown Austin,71280644,Vi,,78702,30.2747,-97.71852,Private room,120,1,0,,,9,0,0,
41332040,Beautiful Home Near Downtown Austin and Airport,5834228,Leo,,78744,30.20119,-97.69408,Entire home/apt,297,1,80,2022-02-27,3.03,16,12,32,
41346926,★ Perfect Work & Play Sanctuary Near Downtown ★,238137101,Jackie,,78741,30.23495,-97.73636,Entire home/apt,500,3,39,2022-02-21,2.08,1,248,27,
41356269,Fougères - Private Room near Downtown Austin,71280644,Vi,,78702,30.27478,-97.72082,Private room,120,1,1,2020-02-16,0.04,9,0,0,
41373915,a Room in Friendship House,69191999,Chi,,78705,30.29532,-97.74623,Private room,100,30,3,2020-07-31,0.12,4,57,0,
41375869,Private Room in Bohemian South Austin Home,27973892,Meg,,78748,30.18193,-97.81807,Private room,80,1,18,2022-03-10,0.86,1,148,12,
41376736,Newly Built Modern Pied-à-Terre II,8282468,John,,78723,30.29833,-97.69612,Entire home/apt,281,5,30,2021-11-09,1.19,2,77,21,
41378430,"Wyndham Austin-1, 2 bdrm Suites INQUIRY ONLY",21542226,Elise,,78701,30.27247,-97.74869,Private room,350,3,22,2022-03-11,0.86,2,57,11,
41399524,Cozy East Austin Bungalow,87386432,Karmella,,78702,30.27327,-97.72134,Entire home/apt,89,2,0,,,1,0,0,
41402232,Modern East Side Sanctuary with Spiral Staircase,23338679,Ashley,,78702,30.25872,-97.72831,Private room,110,2,5,2020-08-13,0.19,1,0,0,
41407990,Private bedroom and private bathroom,290777517,Isaie,,78728,30.45627,-97.68575,Private room,45,20,1,2020-06-11,0.05,1,0,0,
41423710,Convenient 3/2 in the heart of Austin's Mueller!,22738209,Lisa,,78723,30.30046,-97.70281,Entire home/apt,357,2,2,2020-03-12,0.08,8,107,0,
41426630,Perfect home base to explore Austin!,18589253,Will,,78702,30.26564,-97.71964,Private room,150,2,30,2022-02-27,1.15,2,74,25,
41434469,Contemporary East Austin Place! Walk E 6th & UT,326009488,James,,78702,30.27331,-97.72809,Entire home/apt,1428,3,24,2022-02-27,0.96,2,169,7,
41450800,WanderJaunt | Nimitz | 1BR | East Riverside,104309976,WanderJaunt,,78741,30.24114,-97.72461,Entire home/apt,229,1,50,2022-03-07,1.91,194,81,22,
41737499,"Charming, Clean Craftsman Cottage | Near UT Austin",312046089,Sonny,,78722,30.2925,-97.71897,Entire home/apt,376,1,6,2021-09-13,0.23,1,321,1,
41743605,"Club Wyndham Austin, Texas, 1 Bedroom Deluxe Suite",194953121,Christian,,78701,30.27247,-97.74653,Entire home/apt,499,2,0,,,48,262,0,
41748157,Jester King Inn Ruby Cabin,329765901,Jester King,,78737,30.23155,-97.99904,Entire home/apt,266,2,48,2022-02-27,2.31,5,312,31,
41748472,Jester King Inn Bunting Cabin,329765901,Jester King,,78737,30.23124,-97.99979,Entire home/apt,215,1,70,2022-02-06,3.20,5,303,42,
41748571,Jester King Inn Coyote Cabin,329765901,Jester King,,78737,30.23156,-97.99985,Entire home/apt,325,2,40,2022-02-13,1.93,5,315,25,
41749840,Easy casual living,45529927,Natalie,,78703,30.27559,-97.76118,Entire home/apt,346,2,4,2021-10-25,0.16,1,131,2,
